,2016-01-03 00:00:00,2016-01-03 01:00:00,2016-01-03 02:00:00,2016-01-03 03:00:00,2016-01-03 04:00:00,2016-01-03 05:00:00,2016-01-03 06:00:00,2016-01-03 07:00:00,2016-01-03 08:00:00,2016-01-03 09:00:00,2016-01-03 10:00:00,2016-01-03 11:00:00,2016-01-03 12:00:00,2016-01-03 13:00:00,2016-01-03 14:00:00,2016-01-03 15:00:00,2016-01-03 16:00:00,2016-01-03 17:00:00,2016-01-03 18:00:00,2016-01-03 19:00:00,2016-01-03 20:00:00,2016-01-03 21:00:00,2016-01-03 22:00:00,2016-01-03 23:00:00,2016-01-04 00:00:00,2016-01-04 01:00:00,2016-01-04 02:00:00,2016-01-04 03:00:00,2016-01-04 04:00:00,2016-01-04 05:00:00,2016-01-04 06:00:00,2016-01-04 07:00:00,2016-01-04 08:00:00,2016-01-04 09:00:00,2016-01-04 10:00:00,2016-01-04 11:00:00,2016-01-04 12:00:00,2016-01-04 13:00:00,2016-01-04 14:00:00,2016-01-04 15:00:00,2016-01-04 16:00:00,2016-01-04 17:00:00,2016-01-04 18:00:00,2016-01-04 19:00:00,2016-01-04 20:00:00,2016-01-04 21:00:00,2016-01-04 22:00:00,2016-01-04 23:00:00,2016-01-05 00:00:00,2016-01-05 01:00:00,2016-01-05 02:00:00,2016-01-05 03:00:00,2016-01-05 04:00:00,2016-01-05 05:00:00,2016-01-05 06:00:00,2016-01-05 07:00:00,2016-01-05 08:00:00,2016-01-05 09:00:00,2016-01-05 10:00:00,2016-01-05 11:00:00,2016-01-05 12:00:00,2016-01-05 13:00:00,2016-01-05 14:00:00,2016-01-05 15:00:00,2016-01-05 16:00:00,2016-01-05 17:00:00,2016-01-05 18:00:00,2016-01-05 19:00:00,2016-01-05 20:00:00,2016-01-05 21:00:00,2016-01-05 22:00:00,2016-01-05 23:00:00,2016-01-06 00:00:00,2016-01-06 01:00:00,2016-01-06 02:00:00,2016-01-06 03:00:00,2016-01-06 04:00:00,2016-01-06 05:00:00,2016-01-06 06:00:00,2016-01-06 07:00:00,2016-01-06 08:00:00,2016-01-06 09:00:00,2016-01-06 10:00:00,2016-01-06 11:00:00,2016-01-06 12:00:00,2016-01-06 13:00:00,2016-01-06 14:00:00,2016-01-06 15:00:00,2016-01-06 16:00:00,2016-01-06 17:00:00,2016-01-06 18:00:00,2016-01-06 19:00:00,2016-01-06 20:00:00,2016-01-06 21:00:00,2016-01-06 22:00:00,2016-01-06 23:00:00,2016-01-07 00:00:00,2016-01-07 01:00:00,2016-01-07 02:00:00,2016-01-07 03:00:00,2016-01-07 04:00:00,2016-01-07 05:00:00,2016-01-07 06:00:00,2016-01-07 07:00:00,2016-01-07 08:00:00,2016-01-07 09:00:00,2016-01-07 10:00:00,2016-01-07 11:00:00,2016-01-07 12:00:00,2016-01-07 13:00:00,2016-01-07 14:00:00,2016-01-07 15:00:00,2016-01-07 16:00:00,2016-01-07 17:00:00,2016-01-07 18:00:00,2016-01-07 19:00:00,2016-01-07 20:00:00,2016-01-07 21:00:00,2016-01-07 22:00:00,2016-01-07 23:00:00,2016-01-08 00:00:00,2016-01-08 01:00:00,2016-01-08 02:00:00,2016-01-08 03:00:00,2016-01-08 04:00:00,2016-01-08 05:00:00,2016-01-08 06:00:00,2016-01-08 07:00:00,2016-01-08 08:00:00,2016-01-08 09:00:00,2016-01-08 10:00:00,2016-01-08 11:00:00,2016-01-08 12:00:00,2016-01-08 13:00:00,2016-01-08 14:00:00,2016-01-08 15:00:00,2016-01-08 16:00:00,2016-01-08 17:00:00,2016-01-08 18:00:00,2016-01-08 19:00:00,2016-01-08 20:00:00,2016-01-08 21:00:00,2016-01-08 22:00:00,2016-01-08 23:00:00,2016-01-09 00:00:00,2016-01-09 01:00:00,2016-01-09 02:00:00,2016-01-09 03:00:00,2016-01-09 04:00:00,2016-01-09 05:00:00,2016-01-09 06:00:00,2016-01-09 07:00:00,2016-01-09 08:00:00,2016-01-09 09:00:00,2016-01-09 10:00:00,2016-01-09 11:00:00,2016-01-09 12:00:00,2016-01-09 13:00:00,2016-01-09 14:00:00,2016-01-09 15:00:00,2016-01-09 16:00:00,2016-01-09 17:00:00,2016-01-09 18:00:00,2016-01-09 19:00:00,2016-01-09 20:00:00,2016-01-09 21:00:00,2016-01-09 22:00:00,2016-01-09 23:00:00,2016-01-10 00:00:00
region_6075010100,-5.1367169334722576,-6.24049941284034,-5.62970370095632,-5.5088065546418035,-6.258985678885052,-6.277901690488912,-5.612796861443862,-4.916334991050394,-5.205012466525436,-4.126651407836361,-3.7592332312128036,-3.729852938729017,-3.7026201690596707,-3.708286581815529,-3.9123071000032827,-3.716365412380858,-3.673584202380281,-3.636826043893195,-3.9029456379633523,-4.41858709178379,-4.496368291456736,-4.039510265104742,-4.339252068993751,-4.9763405939801375,-5.137211443884592,-6.228857446223017,-6.425249747803778,-5.9460586983071,-6.171700843039127,-5.887679733399962,-4.518314269754584,-4.017715058422047,-2.983045807170415,-3.686579708807418,-4.491504228087951,-4.098778823682907,-3.6419914079970876,-3.6824619951183837,-3.6957221674873626,-3.3537678774184005,-3.6434410942808313,-2.898349764515626,-3.498468046617964,-4.541893812750142,-5.218085722065251,-5.346336804821108,-5.0472992715659295,-5.01676829006326,-5.481654798844882,-5.984170814134221,-5.818458938954867,-5.6858550358526765,-5.921531340608403,-5.742096076345797,-4.547680143628016,-3.3681552315438164,-3.0422635969226013,-2.9037367665033162,-4.002211914598222,-3.7985319366917762,-3.8452804158284,-3.814395056397249,-3.6087545361489224,-3.1321587052566735,-3.3127788658774793,-3.3671013378237293,-3.3593549502358027,-4.265993098161523,-4.564056878699576,-5.155208161572986,-5.013484568454432,-5.004254671571514,-5.181426871454054,-6.188637662135669,-6.14390079123304,-5.480826050299794,-5.164598228887824,-5.728337479627705,-4.351820366289709,-3.410508133568094,-3.297173065882401,-3.6049147967361055,-4.2101870444624545,-4.337840214552285,-4.2857612505886,-3.700585010367035,-3.547846425755038,-3.3055808537441207,-3.1489212277672736,-3.4305986690333947,-3.5826219380723154,-4.324961186331174,-4.682411992204051,-4.579414390151558,-4.837024125262255,-5.126475119474109,-5.125626898110526,-6.105179290345585,-5.979927648058948,-5.8529522115429735,-5.920857316449776,-5.17090876736853,-4.249478925825119,-3.733565642106567,-3.207834796325524,-3.3336396139708664,-4.607169256677195,-3.9087462039482617,-3.675981782902247,-3.993392672253723,-3.7207769254622063,-3.1224425213105165,-2.9514348270459094,-3.045891449702759,-3.4035400879472024,-4.595518755058238,-4.7413674600079485,-5.077200109970581,-5.059279661461995,-5.294272193491515,-5.249384922125588,-6.619597301536273,-6.06323880614631,-5.358336098484676,-6.104165189015761,-5.94460298309621,-4.579768973599131,-4.252076238925799,-3.2950483956838745,-3.4651122314077143,-4.618937631406466,-4.10462795464839,-3.5720876884905732,-3.6910131793875696,-3.3115278583254244,-3.8069517730710305,-3.06166083073495,-2.9679251580708903,-3.3396237838838876,-4.177939598156179,-4.938918998805931,-4.792585174078988,-4.813455932890848,-4.514043463562571,-5.189294566357936,-6.189856896513349,-5.288960885034843,-5.269875577099181,-6.284276158789413,-5.515873756398078,-5.1894430630007475,-4.414078687014978,-4.2569153639239845,-3.9683427337622827,-3.6807583697096744,-3.369671227844836,-3.0154112485984945,-3.5831827966787673,-3.7694988046246074,-3.741335909506917,-3.3403480477899135,-3.337349108623785,-3.7929638228335407,-4.518679620750097,-4.170488126731939,-4.260647323215624,-4.400261696331874,-4.8624328216099535,-0.21258673469387757
region_6075010200,-2.7820711863044822,-0.2903868834243841,0.29394373494111736,-0.6251570032958407,-0.47285686325623555,-1.9404905078470422,-3.922583563415029,-3.968655754009042,-3.1572474104228485,-2.822636495555659,-2.567938706327475,-2.6033729160040893,-2.4510078317648194,-2.671357823509881,-2.683078345492891,-3.1972653247128284,-2.814796697140289,-3.198445097631212,-2.834387011904977,-3.138125340280619,-2.9251908129811963,-2.986574962802693,-3.1410282172235786,-2.9254796080988177,-2.0197081701558766,-0.6882229608142154,-0.5516169834604883,0.7539602092559248,-0.4579961474813592,-1.3332377106452942,-2.0503620527176896,-2.7417800670203403,-2.887189538594611,-2.66221045664833,-2.3805589899927124,-2.792876688544937,-2.5631576661670215,-2.623433189421977,-2.5604893662556942,-2.47648306086883,-3.314196569926466,-3.010292674954794,-1.6143385702553021,-3.131975817832145,-3.0399223035486442,-4.074146165551703,-3.605760735030626,-3.25822328780184,-3.1328471513982548,-0.3195751871584571,1.6035375789305402,1.6007906517930106,-0.6037656674326577,-3.016521371854071,-1.6054067670046397,-1.822175473021089,-2.123164331345723,-2.4638104333339212,-2.4908785447018187,-2.7409947656391456,-1.889592564154201,-3.226663325628018,-2.558756843234102,-2.599208087972724,-3.3076080271420656,-2.3909761478763296,-1.9431973344206313,-3.2503417468101707,-3.1999186247794307,-3.822230048663839,-3.5360661474017996,-2.959175753402304,-3.726739473364141,-0.4608213120118041,1.1363813636491154,2.295340041654228,0.8028226329728296,-1.5453380380373547,-2.1923111660578893,-2.572464923691548,-2.673368692994307,-2.013925677760203,-1.8691971893899906,-2.016633440358734,-2.3905822183305347,-2.4089660379215707,-1.978195136072499,-1.8753746686355153,-2.1167977459858967,-2.5127994139601864,-1.7079530680202129,-2.4088773897908498,-2.9334690874837563,-3.837743537194991,-3.1736027612347164,-3.4929449944267428,-2.7641337788444686,-0.44190880632154084,0.06642415843217275,1.9854392114589787,-0.8856712405004084,-2.3095843311052997,-2.4977633484549266,-2.4163525594587005,-2.494795875136893,-2.23211392029161,-2.7298374209174106,-3.0970175747772966,-3.1607005766185656,-2.8221226829147037,-2.918115057651981,-2.8095519234529593,-3.053186355578516,-2.985074369324507,-2.2543015258556984,-2.4655210197193824,-2.5921635765128035,-3.446312444254857,-3.7098236450128614,-3.6577524879777306,-2.870183753196479,-0.5542001399330765,1.2080207898132853,1.6323861237375468,0.003014122900393268,-1.7646841292029478,-1.8565878454293863,-1.823087602562163,-2.0759923541573917,-2.2549281044235876,-2.219675253434762,-2.679171045081951,-2.1860490043128067,-2.361698665324348,-2.7953446353673654,-2.092923680473972,-2.524458072941185,-2.4627390011493504,-2.2947889041095735,-1.7057722985164858,-3.4323599897969217,-3.339642038764574,-2.727227361462279,-3.6166676837460554,-2.4454769767813875,0.15724693490427644,0.3901701316961743,2.619991124692179,0.5027195122062587,-1.9178516315659593,-4.081878020308633,-3.521105526463628,-3.1052759627999955,-2.823856727764854,-3.394797543498847,-3.353975702142916,-3.4029171969200824,-3.8300280897402015,-3.2305924006837197,-3.2467262380306257,-3.3483660527568,-3.1101041660663413,-3.416913617864285,-3.6045700828655294,-3.859624284823446,-3.7481904010528186,-4.560839912455374,-3.694636903242605,-0.21258673469387757
region_6075010300,-1.8979209997373179,-1.2797922888297855,0.2790129657103462,4.3994900555276875,3.779250829051459,-0.7250599522914865,-1.5298621295091293,-1.3021028128325716,-1.0640889688644073,-1.6697974862677336,-1.2264433359571054,-0.5682172224223114,-1.3434805199368647,-1.2081455670163752,-1.5370998659607293,-2.080370496377322,-1.1760515048325964,-0.8321284650735423,-1.1343671496776526,-0.45878862124847597,-0.9361995119003357,-0.6723625249917466,-1.1077447605513413,-0.34441424129768095,-1.6730671536920232,0.5744993656398183,3.514349683206178,0.39012687592259265,0.7193530588678474,-0.5466722848133765,-1.176684893640501,-0.7289432525748429,-0.5919785621156368,-0.7810399482467751,-1.5236568254905478,-1.3008631557814034,-0.6353614476796281,-0.9834683800378121,-0.8487858015277396,-0.8595005678716303,-1.444606507814667,-0.6542511115086072,-1.4571963674199697,-1.831464706721036,-1.479497708406944,-1.1781699750755115,-0.8693305215659306,-2.449089316509975,-1.514783659334764,-2.772086176169446,-0.5654239595309978,0.08367526717762619,-2.826337096004086,-3.582126235075955,-1.0439009228487963,-1.2162558926015077,-0.49888862396131994,-1.7406619283505331,-1.3390052113684847,-0.2672530426661712,-1.3089066368475821,-1.3379645353054377,-0.852814425651685,-0.24241254446173244,-1.7745810001150386,-1.0267169002274272,-0.7440200857433821,-0.4503430981615235,-1.003397318747333,-1.4521768136106035,-1.6799828140684667,-1.3414614676880188,-1.2344740412653747,-0.10104035963085245,0.02531469698244848,3.4059233749875633,1.3510021201523168,-0.2805812812805968,-0.2514220904276385,-1.053146741873368,-0.286665701541315,-1.1650600413013255,-0.6201019512947523,-0.4335332448553144,-0.5097098274386944,-1.414392902723435,-2.0941904776874067,-1.6541021255757373,-0.31156697675512834,-0.9784655904307753,-0.6351391210975708,-1.7733435760436218,-0.7305518825512847,-1.8382050756565294,-0.8914351025045582,-0.37652200592099483,-1.999750445511137,-2.9423398408043,4.27568502799739,6.781018158827397,0.3365287594995925,-1.4742258405392619,-1.7495018688630921,-1.5842425462834706,-1.3715697114732297,-0.702579126932374,0.39823357945725935,-0.9504982981477257,-0.04552977051834617,-1.2115553170413689,-1.2426140860235328,-0.6557318476953844,-0.7871000384429676,-0.6112977176728558,-1.030553411225231,0.0859461933953698,-0.8335900471010387,-1.5086797709875297,-0.9610342833107328,-0.190475702263444,-1.1907397756054419,-0.8134379448111266,0.8684930120355068,3.7159972348486576,-6.634459561310133,-1.651945240314057,-1.1800047252247845,-0.8188979473897486,-1.194245590403348,-0.06139391638939884,-1.659632340920921,-0.2572498434074877,-0.8248919578360461,-1.154489562975356,-0.6980863020340315,-0.7887151784496806,-1.0685837474016164,-0.3799958056739179,-1.1135089759697738,-1.7289766635958514,-1.5723189988059314,-0.7171789544482783,-1.6069162503511665,-0.41427013022923465,-1.4393593297225653,-1.578853065095724,3.881979655505697,2.5414783041793596,1.9171967849335294,-0.26802450390638377,-1.0226325657631783,-1.880367902701252,-0.8314604033594355,-1.4143460894669797,-1.268871571621263,-1.0313671587255504,-0.7401665945104439,-1.1574788143778827,-1.5297578084560244,-0.9002534467374135,-0.829608996305188,-0.40387922367002727,-1.2455685440439632,-0.5298426846598714,-0.61885080921369,-1.9126544533404006,-0.9741185220810413,-0.8291105874531342,-0.21258673469387757
region_6075010400,-1.6896918330706514,2.025707711170214,-1.1377870342896523,1.204490055527688,-6.498549170948544,-0.5863099522914865,-1.7065544372014383,-1.7786664491962085,-2.4514546831501223,-1.6995653718003236,-0.6770449619733663,-1.1740551670863422,-0.5262377926641371,-0.4673765252473334,-1.9648531992940623,-1.3752632702700955,-1.448156767990492,-1.4510631262797986,-1.4474337153953991,-1.4167080867594928,-1.3403710872427999,-0.5509166916584141,-0.8788004506239826,-1.322376801684154,-0.6421611975791741,-0.01452261238216046,0.13340682606332166,2.30151973306545,3.404241947756736,-0.5124262530673453,-0.5460143054052056,-1.4273589436317575,-0.9056104461736059,-0.8505950739721175,-1.7484622481380763,-1.2431603585786055,-1.7354900191081994,-0.892585263154694,-1.2355588784508171,-1.2395809122044872,-0.6463095153334617,-0.4839475400800355,-0.9267820817056833,-1.7055313733877018,0.21281808106674127,-2.447955689361226,-1.2753195325549411,-1.133805105983658,-2.784450326001431,3.537770966687696,5.685076040469001,6.819675267177626,7.173662903995914,0.4575594792097588,-1.2136058100668405,-1.191748200293814,-0.49004369642509005,-0.5691876426362468,-0.5630318780351518,-1.1862630526761824,-0.7813012728629083,-1.1831258256280188,-1.0369041553814142,-0.7523518984498665,-1.0614188379528757,-0.28172902143954914,-0.1051510381243368,-1.2476030981615223,-1.3400319341319484,0.4004855240517342,-1.8883161474017989,-1.5263614676880186,0.12222595873462616,-2.2307070262975186,3.3583146969824496,0.0727567083208962,3.3886687868189824,-0.8678312812805968,0.6095779095723612,-1.0670760348026596,0.22671174943907602,-2.032534465853754,-0.7925882150310155,-1.6368071376292086,-0.4041723942836146,-0.5648391148446468,-0.7777991733395808,-0.9101244470043088,-0.8344609161490677,-1.4190890752792598,-1.705015698937682,-1.3618481214981681,-2.6046057287051303,-0.8614688119202647,1.2536204530509982,-1.015355339254329,-1.3260504455111386,3.1691601591957,-6.1413149720026095,2.8920181588273977,4.7253287594995905,0.5257741594607372,-1.392385797434521,-1.293878909919835,-1.4283921052956234,-1.8371995416054192,-0.8086327307031693,-0.784492195270655,-0.22042094698893777,-0.19682481511086625,-1.5188560215074043,-1.4003205922841282,-1.656886565957199,-1.568088258213396,-1.4308328984047192,-1.1876447156955399,-2.881213576512803,-0.7183575487653071,-1.6308898388662882,0.3523424795547374,-3.0459362041768703,0.9225620551888731,6.007243012035509,1.0303305681819905,7.254540438689868,-1.318545240314057,-1.9114954084545968,-0.6918542692288296,0.14940917150141342,-0.18315032664581032,-1.1497394837780632,-0.5530240369558763,0.1389512569202127,-1.074995171949717,-0.843917552034033,-1.351185467074469,-0.7764878422292014,-2.0595989698136683,-2.237683500370103,-0.5020391635958514,-1.1327023321392646,-3.269940859210183,-0.06372180590672283,-0.8154367968959031,-1.6531436434480549,1.5508136015709422,5.2709796555056965,6.893144970846026,3.0277801182668638,-0.5113495039063833,0.7551674342368226,-2.106082188415538,-2.296187676086708,-0.40876608946698134,-1.3262055374656656,-0.35225604761444007,-0.814990732441478,-0.04703289601053573,-1.2315778626565672,-0.12173071946468639,-0.6230967075187079,-1.5641323254070003,-0.28135749753233785,-0.6765984450285352,-1.721971001521383,-2.438223080791381,-0.5783015286169899,-0.41172781233351596,-0.21258673469387757
region_6075010500,-2.3317437938549643,-1.6533739214828485,-1.4386203676229865,-2.7148432778056453,-0.532787266186638,-1.4291192957258314,-2.406251158512915,-2.4307016223563807,-2.0641514273361654,-1.4311168139988242,-1.764232943054695,-1.4848407437005395,-1.8580554508124374,-1.8784289894762658,-1.8398577037985664,-2.4948011875135974,-1.1336842062543937,-2.2585676280805154,-1.759103611039893,-1.319940158494802,-1.9116337844036853,-1.5836785224423569,-2.2199599849222817,-2.33062697917794,-2.3457333747258957,-2.720449004633978,-4.249073505199618,-3.4139247113789954,-0.5609932468287111,-1.719809807582049,-1.430748714958506,-1.678050788922583,-1.492408115311393,-1.2540295180795349,-1.9467564326734865,-1.6894607889174966,-2.064900625168804,-2.287767761284836,-0.867299042385242,-1.4719020651978325,-2.10382694300861,-2.1802645913620875,-2.1976980391524905,-1.5644520853618111,-1.9106657899009996,-2.199156390500575,-2.4616861446662335,-1.9189909645695185,-2.1283573027456173,0.15657584473647645,-1.8707239595309986,-4.088658066155707,0.5849795706625791,-0.7982338541235707,-1.6143986432135353,-2.5705920851859014,-1.4444424385634518,-1.6008168734054773,-2.088401792565065,-1.8406717987716759,-2.3048325390127777,-1.9309547026333655,-1.6683519957451427,-0.9750004259010847,-2.04685294306776,-2.0551557973958325,-2.8882326046732154,-1.6582058100259287,-1.1502536322451542,-1.6827488258680043,-1.8292936754916864,-3.3457273213465557,-1.2354523021349388,-0.39805767564817085,-4.3435034848357335,-3.816076625012437,-0.305460842810648,-0.9456488488481618,-1.098793518999063,-1.1904018606284845,-1.7535988971336005,-1.4052322703276543,-1.4561430819650258,-1.884628652052283,-1.5935674619818725,-2.299406971987504,-2.30871100908837,-1.6942311800960952,-1.9939350749146394,-2.1651138781020074,-2.035016665471447,-1.0249594118207463,-1.8101334743698683,-1.9412557648517232,-1.6257886378580935,-3.2486492786482684,-1.0957522803735236,-0.3285133101920543,-5.03018997200261,-2.3163568411726034,-0.8893635481927165,-1.0305271225905432,-1.9447224769711982,-2.0742316887199808,-1.7339872535436012,-1.7717657460224703,-2.3515801460329357,-1.087296152703308,-1.4391197565127447,-1.4635946563807058,-1.488887450078829,-1.4964348779984125,-2.2334316517900605,-1.9772561153562513,-2.407791456963275,-2.7174426954935176,-1.235187587812236,-1.7778425915003488,-2.195037253607761,-3.167740070079536,-1.4303112041768715,-1.71800440050733,-4.191042702250206,-3.1126218127703904,-0.9611066201336635,-1.6993258854753446,-2.278900423652165,-1.5393299606407647,-1.845498688296777,-0.909660964943682,-2.1589089984738923,-1.8151180461724632,-1.1700498253308673,-1.6897021316566736,-1.6352364329240854,-1.3025467573970477,-2.0138103645344807,-2.614077852365945,-2.4211947457113174,-1.9073516635958492,-1.4538361040690857,-1.6536646687339918,-2.7303249412202533,-2.8979525201663416,-2.0986810584140416,-1.0489812702239272,-4.590020344494302,-3.3151050291539748,-3.3055532150664693,-0.24605426581114465,-1.5321635516786714,-0.7595620203483096,-1.2567272655295252,-1.3635327561336466,-0.8784628493289528,-1.7666290634874553,-0.7690914532675039,-1.6955613725174175,-1.057504551751042,-1.4467721633149497,-0.5970214694234661,-1.0369371687118427,-1.1315173289930094,-0.5551666441649328,-1.4470589926669266,-1.4678990932524414,-2.2401399124553736,-2.1030423086480132,-0.21258673469387757
region_6075010600,-1.9211918330706519,0.12754104450354742,-0.3042870342896533,0.37149005552768966,-6.498549170948544,-1.2690182856248198,-3.201929437201438,-1.1725659707273088,-3.1069746831501206,-1.6150680745030268,-1.4428728231365913,-2.3773350713925625,-2.1349556418880837,-1.7286467955176033,-2.3289672343817815,-2.1506435733003983,-1.7731284279095205,-2.5550240687212904,-2.3127587247692274,-2.6410659426325944,-2.8629206635139877,-1.9647291916584142,-2.0363242601477918,-2.543530842088194,-2.8482781926530643,-1.6664333266678737,0.4587496832061806,1.4219363997321155,3.31157528109007,-2.1594167292578224,-1.5585463909667032,-1.6846547994876122,-1.8407272435126432,-2.140126661533492,-2.258602896368824,-2.9645029306406907,-1.7849517838140807,-1.6929662155356486,-2.217998352135028,-2.580862460454752,-2.2789323223510065,-2.405945089099643,-2.392077915039016,-3.0944647067210362,-2.943015252266593,-2.024757276662812,-2.443473378708787,-2.3727127982913503,-2.625783659334764,-2.574229033312303,0.22174270713566813,-5.749824732822374,2.9379129039959127,0.9021594792097591,-1.2852699704678425,-1.8537339145795295,-1.7174103630917559,-1.21856273697587,-2.1141099732732473,-2.3587644771776066,-3.1854319918171567,-1.7579189290762942,-1.9976582966194272,-2.6318068534048225,-2.4819315198655585,-2.3611194976300234,-2.8073484065453873,-2.057356141639784,-1.3697105055605192,-3.0619609045196943,-1.1473994807351335,-0.2211614676880176,-3.1833740412653753,-7.230707026297519,3.219814696982449,1.1842567083208984,-0.6393312131810172,-3.263706281280598,-3.167955423760973,-1.9004649236915498,-1.6304395110651266,-2.6323316392685747,-1.1002805227233239,-2.3741148299368997,-2.128215391826612,-2.4740696704002034,-2.264781270526282,-3.169375141448753,-3.0813505588446812,-2.3397651805947097,-3.23044547561262,-2.7877266929267397,-2.325389939231446,-1.0978539050879679,-1.1502641623336176,-1.5392553392543293,-2.3132647312254235,-4.238506507470967,0.06268502799739117,-5.9969818411726035,1.7535287594995923,-1.8699758405392624,-2.279723459772182,-2.383896880321525,-2.5541239734274908,-1.539193824052533,-1.7267427013776553,-1.5616131630125896,-2.434613804131793,-2.3263068427606357,-1.598663713815096,-2.2130121507256875,-1.9113059207959093,-2.761256440031579,-3.4919888507856713,-3.1731288066046304,-3.006013576512803,-2.349722628130386,-1.5006199975964467,-1.1858923689301113,-2.2623112041768705,-4.262687944811127,4.063243012035507,-5.358336098484676,3.087540438689868,-4.7554023831712,-3.0357969957561846,-1.7289001025621626,-2.2958222570700144,-2.2469497616740584,-0.40843091234949114,-1.8964602539646727,-1.7897593491403927,-1.5817313392911454,-3.033411302034034,-3.1673254808013054,-2.1873411337652526,-2.4961117428606885,-3.4082852801253876,-1.3480334817776702,-3.1001189988059306,-1.9745627079496786,-2.4865273614622776,-1.6082909635625695,-2.416976976781389,-2.0234530650957243,-0.5620203444943028,-5.328855029153975,-0.8610532150664678,-1.8444495039063842,-0.948665899096512,-1.6708679027012527,-0.7146990397230715,-0.6129999356208264,-1.6189438741796613,-2.1260783990356282,-2.11887185766834,-2.5185288143778832,-0.9095789970865154,-2.3942128277819,-1.5514910527568015,-2.2527247967654302,-1.7985306456804846,-3.2283188751360616,-2.5363855314359127,-2.2281205166888163,-1.4832926397281012,-2.0896369032426065,-0.21258673469387757
region_6075010700,-2.771754333070652,-0.7321494316869295,0.07278439428177563,0.03829005552768816,-1.776349170948543,-2.586838798445333,-1.691429437201438,-2.7201361461659057,-2.210273190612807,-2.7742680745030284,-2.347636318413245,-2.6351721456959685,-2.1225369905251004,-2.382291734574308,-2.769804676087311,-2.451449417456244,-2.549451504832596,-2.7649987623947068,-2.6841669092930363,-2.345922273433941,-2.161056552359079,-2.1838354908710094,-1.9539968791954094,-1.974560888313154,-1.6282382766866785,-1.0912431092765704,-1.7449169834604872,0.10953060263066661,-0.8722372189099303,-1.7972423000340756,-1.8698754818757921,-1.8571225682272248,-1.7169893321123162,-2.331288342974728,-2.3446588162005675,-2.731365864340451,-2.1776400191081993,-2.136665349734782,-2.530208878450817,-2.8249216511564303,-2.7057879363860935,-1.9685761632684393,-2.1837654150390162,-2.148144706721035,-1.6697916750308197,-1.923500332218369,-1.3941400453754529,-2.0810521648071862,-1.7263074688585736,-3.962229033312303,1.6769331833261454,1.7504252671776248,-0.4648370960040866,-1.9915071874569081,-2.1881007708731115,-2.015277468586499,-1.8325836304184864,-2.294869381766681,-2.2667707544396456,-2.39915934897248,-2.6944290506406863,-1.4370959748817493,-1.8298601399374,-2.5896748187727883,-1.7615785205712742,-2.5502901325506584,-2.441247191970489,-1.4293126633789148,-1.596608021088472,-2.382358631792422,-0.3825770169670166,-0.9079069222334732,-2.862529596820931,0.047292973702481866,0.21048136364911496,-1.1772432916791038,-1.42666454651435,-2.308768781280598,-1.7539402722458215,-2.0652659989603666,-1.5512459196098494,-2.367854727291661,-2.2072160065942916,-2.2378835478856183,-2.7048257185712665,-2.474257358087891,-2.309016564643928,-3.1394153123889246,-1.908716461291211,-1.6837078801504002,-2.686220860228004,-2.2562781214981684,-1.4315766964470669,-1.764290240491694,-1.549652274221729,-1.668255339254329,-2.3021060010666936,-0.30317317413763245,-3.2708149720026096,1.8505181588273976,-3.496871240500409,-1.5210153142234724,-3.1964689143176375,-1.3738031523440757,-1.7458206767241937,-2.7325866457293655,-2.4632394097384194,-2.5447093168587434,-2.4722812918165213,-2.243866127852179,-2.4966718109810873,-2.676844401807939,-2.3109923614738754,-1.8172448516199893,-2.265894188727297,-2.5917711979089795,-2.161758404099009,-1.9926273900351479,-0.5246246058913782,-1.1506061370460534,-1.8048764215681743,-0.049521278144459835,2.211576345368842,1.9564972348486567,-6.634459561310133,-2.8155452403140577,-2.2289239798831684,-2.4619626025621635,-2.2166334109161654,-2.426272319772957,-2.37567710953259,-2.9413992491799834,-2.639145934506246,-2.2536295086275295,-2.542326519425337,-2.3422057317560245,-2.2007633559874744,-2.185083892753136,-3.17120769391849,-2.4275334817776697,-2.6140176474545798,-1.265494971764296,-2.959401913433603,-2.4386034635625693,-1.0612626910671041,-4.467853065095724,-0.2845203444943021,-0.8447121720111177,1.8058467849335331,-0.8306495039063844,-2.6894689293995406,-1.870309763166369,-2.1216343845506573,-1.4451238672447584,-3.3348443112850523,-1.966693349201741,-2.286449693101994,-1.8796788143778826,-2.496422252900468,-2.6979074056816947,-2.532745250517995,-2.3825161558622607,-2.3281993989407863,-2.2097236370408235,-1.2808568576007868,-2.2500008585691584,-1.515341211156672,-0.7911845222902256,8.954413265306123
